team_id,title,id,match_index,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_att,ppda_def,ppda_allowed_att,ppda_allowed_def
72,Everton,72,20,h,2.56089,1.35719,2.56089,1.35719,6,8,3,2,2.1962,w,2025-01-19 14:00:00,1,0,0,3,1.2037000000000002,337,28,171,19
72,Everton,72,21,a,0.870883,0.64378,0.109715,0.64378,2,9,1,0,1.6616,w,2025-01-25 15:00:00,1,0,0,3,-0.534065,317,19,174,26
72,Everton,72,22,h,3.11261,0.447136,3.11261,0.447136,14,4,4,0,2.845,w,2025-02-01 15:00:00,1,0,0,3,2.665474,323,18,277,23
72,Everton,72,23,h,0.910523,0.929103,0.910523,0.929103,2,2,2,2,1.2764000000000002,d,2025-02-12 19:30:00,0,1,0,1,-0.01858000000000004,319,18,146,32
72,Everton,72,24,a,1.01565,2.30646,1.01565,2.30646,4,9,2,1,0.5251,w,2025-02-15 17:30:00,1,0,0,3,-1.29081,246,23,193,20
72,Everton,72,25,h,2.10444,0.645685,2.10444,0.645685,6,5,2,2,2.4612000000000003,d,2025-02-22 12:30:00,0,1,0,1,1.458755,323,23,147,23
72,Everton,72,26,a,1.44955,1.34009,1.44955,1.34009,4,6,1,1,1.4206999999999999,d,2025-02-26 19:30:00,0,1,0,1,0.10945999999999989,255,8,218,16
72,Everton,72,27,a,1.3672,0.812432,1.3672,0.812432,3,7,1,1,1.843,d,2025-03-08 20:00:00,0,1,0,1,0.5547679999999999,349,34,176,19
72,Everton,72,28,h,1.189,0.516029,1.189,0.516029,5,7,1,1,1.9838999999999998,d,2025-03-15 15:00:00,0,1,0,1,0.6729710000000001,232,26,250,10
72,Everton,72,29,a,0.823136,1.29718,0.823136,1.29718,3,10,0,1,0.9608000000000001,l,2025-04-02 20:00:00,0,0,1,0,-0.474044,284,17,95,22
72,Everton,72,30,h,1.22875,1.4031,0.467577,1.4031,3,7,1,1,1.2601,d,2025-04-05 11:30:00,0,1,0,1,-0.935523,283,24,71,20
72,Everton,72,31,a,1.26036,0.423949,1.26036,0.423949,9,1,1,0,2.092,w,2025-04-12 14:00:00,1,0,0,3,0.8364109999999999,170,15,221,10
72,Everton,72,32,h,0.81683,1.87989,0.81683,1.87989,4,11,0,2,0.5501,l,2025-04-19 14:00:00,0,0,1,0,-1.0630600000000001,354,20,175,16
72,Everton,72,33,a,0.916838,0.768313,0.916838,0.768313,0,2,0,1,1.4964,l,2025-04-26 11:30:00,0,0,1,0,0.14852500000000002,307,21,275,26
72,Everton,72,34,h,0.808481,1.14351,0.808481,1.14351,2,2,2,2,1.0232,d,2025-05-03 14:00:00,0,1,0,1,-0.335029,244,24,252,14
72,Everton,72,35,a,1.32604,1.20869,1.32604,1.20869,4,15,3,1,1.4425999999999999,w,2025-05-10 14:00:00,1,0,0,3,0.11735000000000007,296,17,177,22
72,Everton,72,36,h,2.67793,1.05025,2.67793,1.05025,11,2,2,0,2.5638000000000005,w,2025-05-18 11:00:00,1,0,0,3,1.62768,349,21,298,14
72,Everton,72,37,a,1.07279,1.1591,1.07279,1.1591,1,6,1,0,1.2846000000000002,w,2025-05-25 15:00:00,1,0,0,3,-0.08631000000000011,268,15,150,24
73,Bournemouth,73,0,a,1.90915,1.24405,1.90915,1.24405,4,10,1,1,1.8944000000000003,d,2024-08-17 14:00:00,0,1,0,1,0.6650999999999998,219,22,225,26
73,Bournemouth,73,1,h,2.53513,1.89287,2.53513,1.89287,8,9,1,1,1.8521999999999998,d,2024-08-25 13:00:00,0,1,0,1,0.64226,276,30,127,14
73,Bournemouth,73,2,a,2.95688,2.55629,2.95688,2.55629,7,15,3,2,1.6599,w,2024-08-31 14:00:00,1,0,0,3,0.4005899999999998,149,21,191,23
73,Bournemouth,73,3,h,1.53731,0.932726,0.77614,0.932726,5,9,0,1,1.8796000000000002,l,2024-09-14 19:00:00,0,0,1,0,-0.156586,338,30,133,14
73,Bournemouth,73,4,a,1.46979,2.43731,1.46979,2.43731,6,13,0,3,0.7964000000000001,l,2024-09-21 14:00:00,0,0,1,0,-0.9675200000000002,370,23,237,20
73,Bournemouth,73,5,h,1.44215,0.696068,1.44215,0.696068,7,7,3,1,1.9961000000000002,w,2024-09-30 19:00:00,1,0,0,3,0.746082,371,32,188,16
73,Bournemouth,73,6,a,1.94963,0.912063,1.94963,0.912063,7,2,0,1,2.1873,l,2024-10-05 14:00:00,0,0,1,0,1.0375670000000001,221,26,201,15
73,Bournemouth,73,7,h,2.18419,0.740758,1.42302,0.740758,7,4,2,0,2.4646,w,2024-10-19 16:30:00,1,0,0,3,0.6822619999999999,247,21,178,20
73,Bournemouth,73,8,a,0.328651,1.974,0.328651,1.974,6,16,1,1,0.267,d,2024-10-26 14:00:00,0,1,0,1,-1.645349,229,26,186,18
73,Bournemouth,73,9,h,2.4493,2.3527,2.4493,2.3527,6,17,2,1,1.4571,w,2024-11-02 15:00:00,1,0,0,3,0.09660000000000002,301,20,169,13
73,Bournemouth,73,10,a,2.49234,1.56474,2.49234,1.56474,6,14,2,3,2.0433,l,2024-11-09 15:00:00,0,0,1,0,0.9276,202,23,135,15
73,Bournemouth,73,11,h,1.91157,1.23059,1.91157,1.23059,11,5,1,2,1.8321999999999998,l,2024-11-23 15:00:00,0,0,1,0,0.6809799999999999,230,31,247,19
73,Bournemouth,73,12,a,3.07901,0.866034,0.795501,0.866034,4,8,4,2,2.7676,w,2024-11-30 15:00:00,1,0,0,3,-0.07053299999999996,290,27,181,16
73,Bournemouth,73,13,h,3.27716,0.623934,3.27716,0.623934,10,11,1,0,2.7977000000000003,w,2024-12-05 20:15:00,1,0,0,3,2.653226,219,31,97,27
73,Bournemouth,73,14,a,3.49127,1.5668,3.49127,1.5668,12,12,2,1,2.5852999999999997,w,2024-12-08 14:00:00,1,0,0,3,1.9244700000000001,164,32,188,20
73,Bournemouth,73,15,h,2.04842,1.81827,2.04842,1.0571,10,6,1,1,1.5071999999999999,d,2024-12-16 20:00:00,0,1,0,1,0.9913200000000002,218,19,207,19
73,Bournemouth,73,16,a,1.82831,2.28533,1.06714,2.28533,3,14,3,0,1.0631,w,2024-12-22 14:00:00,1,0,0,3,-1.21819,240,26,169,23
73,Bournemouth,73,17,h,1.20189,0.500066,1.20189,0.500066,10,8,0,0,1.9444000000000001,d,2024-12-26 15:00:00,0,1,0,1,0.7018239999999999,218,34,225,19
73,Bournemouth,73,18,a,1.70692,0.961566,1.70692,0.961566,10,5,2,2,1.9376000000000002,d,2024-12-29 15:00:00,0,1,0,1,0.745354,271,26,215,18
73,Bournemouth,73,19,h,2.61852,0.561015,2.61852,0.561015,14,1,1,0,2.738,w,2025-01-04 15:00:00,1,0,0,3,2.057505,107,27,193,18
73,Bournemouth,73,20,a,1.14845,2.53808,0.387282,2.53808,8,12,2,2,0.4455,d,2025-01-14 19:30:00,0,1,0,1,-2.150798,232,26,179,19
73,Bournemouth,73,21,a,2.70174,0.837801,2.70174,0.837801,8,12,4,1,2.5229000000000004,w,2025-01-18 12:30:00,1,0,0,3,1.863939,209,34,127,16
73,Bournemouth,73,22,h,2.8254,0.996166,2.8254,0.996166,6,12,5,0,2.5601000000000003,w,2025-01-25 15:00:00,1,0,0,3,1.829234,161,21,153,20
73,Bournemouth,73,23,h,1.65273,2.7219,1.65273,1.96073,5,11,0,2,0.7025,l,2025-02-01 15:00:00,0,0,1,0,-0.30800000000000005,213,26,190,22
73,Bournemouth,73,24,a,2.08722,0.974418,2.08722,0.974418,3,7,3,1,2.2659000000000002,w,2025-02-15 15:00:00,1,0,0,3,1.1128019999999998,188,26,253,29
73,Bournemouth,73,25,h,0.629691,2.10124,0.629691,2.10124,8,5,0,1,0.3528,l,2025-02-22 15:00:00,0,0,1,0,-1.4715490000000002,275,33,167,31
73,Bournemouth,73,26,a,1.70169,2.57927,1.70169,1.8181,8,7,1,2,0.7937,l,2025-02-25 19:30:00,0,0,1,0,-0.11641000000000012,156,34,244,21
73,Bournemouth,73,27,a,2.22536,1.35053,2.22536,0.589359,7,5,2,2,2.0221,d,2025-03-09 14:00:00,0,1,0,1,1.6360009999999998,283,36,179,26
73,Bournemouth,73,28,h,2.02714,1.60321,2.02714,1.60321,17,8,1,2,1.6718,l,2025-03-15 17:30:00,0,0,1,0,0.42393000000000014,153,21,156,20
73,Bournemouth,73,29,h,1.99637,1.41263,1.99637,1.41263,7,6,1,2,1.8446,l,2025-04-02 19:45:00,0,0,1,0,0.5837399999999999,157,30,235,15
