team_id,title,id,match_index,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_att,ppda_def,ppda_allowed_att,ppda_allowed_def
105,Napoli,105,0,a,1.55456,0.298477,1.55456,0.298477,4,2,2,0,2.5018000000000002,w,2025-08-23 16:30:00,1,0,0,3,1.2560829999999998,214,28,416,27
105,Napoli,105,1,h,1.73158,0.64413,1.73158,0.64413,8,0,1,0,2.1959999999999997,w,2025-08-30 18:45:00,1,0,0,3,1.08745,194,21,352,11
105,Napoli,105,2,a,3.55376,1.39098,2.79247,1.39098,8,6,3,1,2.6682,w,2025-09-13 18:45:00,1,0,0,3,1.4014899999999997,279,23,248,25
105,Napoli,105,3,h,1.18611,2.51985,1.18611,1.75855,7,2,3,2,0.5029,w,2025-09-22 18:45:00,1,0,0,3,-0.5724400000000001,194,25,361,25
105,Napoli,105,4,a,2.23894,0.952575,1.47764,0.952575,4,4,1,2,2.3693,l,2025-09-28 18:45:00,0,0,1,0,0.5250650000000001,242,18,298,14
105,Napoli,105,5,h,1.87915,0.691583,1.87915,0.691583,6,2,2,1,2.3226,w,2025-10-05 16:00:00,1,0,0,3,1.187567,128,21,331,24
106,Inter,106,0,h,2.60956,0.816232,2.60956,0.816232,15,3,5,0,2.5177,w,2025-08-25 18:45:00,1,0,0,3,1.7933280000000003,253,31,419,10
106,Inter,106,1,h,1.67172,1.20014,1.67172,0.438844,8,4,1,2,1.7571,l,2025-08-31 18:45:00,0,0,1,0,1.232876,119,18,305,15
106,Inter,106,2,a,1.01628,0.768943,1.01628,0.768943,10,4,3,4,1.5676,l,2025-09-13 16:00:00,0,0,1,0,0.24733700000000003,214,20,216,19
106,Inter,106,3,h,3.12186,0.850824,3.12186,0.850824,18,2,2,1,2.6751,w,2025-09-21 18:45:00,1,0,0,3,2.2710359999999996,199,26,248,15
106,Inter,106,4,a,3.95419,0.475174,3.95419,0.475174,12,1,2,0,2.9311,w,2025-09-27 18:45:00,1,0,0,3,3.479016,220,24,265,25
106,Inter,106,5,h,4.65231,0.619599,4.65231,0.619599,18,3,4,1,2.9604999999999997,w,2025-10-04 16:00:00,1,0,0,3,4.032711,177,25,317,12
107,Atalanta,107,0,h,2.04697,1.02901,2.04697,1.02901,13,4,1,1,2.1319999999999997,d,2025-08-24 18:45:00,0,1,0,1,1.01796,156,11,305,27
107,Atalanta,107,1,a,1.19727,0.751112,1.19727,0.751112,13,3,1,1,1.7005,d,2025-08-30 16:30:00,0,1,0,1,0.44615800000000005,175,17,244,25
